transaction_id,customer_id,order_amount,discount_code,discount_amount,transaction_status,refund_amount,refunded_at,dispute_status,dispute_reason,dispute_filed_at,delivered_at,created_at,ip_address,device_fingerprint,card_fingerprint,card_bin,card_last4,shipping_address,billing_address,avs_result,product_category,traffic_source,affiliate_id,fraud_label,signal_embedded
TXN-00005446,CUST-001947,652.77,,0.0,succeeded,0.0,,,,,2024-11-25 05:34:00,2024-11-19 05:34:00,59.108.90.42,DEV-487514,CARD-3937544,601100,4263,"3693 Cedar Ln, Chicago, CA","5445 Park Blvd, Chicago, NY",Y,Apparel,email,,clean,
TXN-00005447,CUST-000889,285.96,,0.0,succeeded,0.0,,,,,2024-12-25 08:36:00,2024-12-21 08:36:00,120.48.248.196,DEV-793750,CARD-7678815,450000,5459,"2615 Main St, San Jose, FL","2663 Park Blvd, San Antonio, GA",N,Toys,affiliate_001,,clean,
TXN-00005448,CUST-001930,157.02,,0.0,succeeded,0.0,,,,,2024-05-22 23:36:00,2024-05-17 23:36:00,193.16.201.73,DEV-589114,CARD-7977706,450000,4563,"2278 Main St, Dallas, NY","6407 Elm St, San Diego, OH",Y,Automotive,organic,,clean,
TXN-00005449,CUST-001721,179.63,,0.0,succeeded,0.0,,,,,2024-06-07 15:37:00,2024-06-05 15:37:00,95.81.12.171,DEV-964842,CARD-6686184,424242,6474,"4088 Cedar Ln, San Antonio, WA","7995 Elm St, Dallas, WA",Y,Sports,organic,,clean,
TXN-00005450,CUST-001263,428.86,,0.0,succeeded,0.0,,,,,2024-08-07 09:01:00,2024-08-01 09:01:00,97.76.52.47,DEV-772077,CARD-9917856,370000,7933,"2581 Elm St, San Diego, OH","5185 Oak Ave, Philadelphia, IL",Y,Books,paid_social,,clean,
TXN-00005451,CUST-SY0011,97.86,,0.0,succeeded,0.0,,,,,2024-10-09 02:32:00,2024-10-07 02:32:00,106.19.126.245,DEV-521359,CARD-7614222,411111,4940,"4696 Main St, Los Angeles, NY","1951 Park Blvd, Phoenix, FL",Y,Sports,affiliate,AFF-SYNTH-00,fraud,synthetic_transactions
TXN-00005452,CUST-001042,722.43,,0.0,succeeded,0.0,,,,,2024-09-09 21:27:00,2024-09-05 21:27:00,127.130.134.90,DEV-193881,CARD-5715412,424242,3517,"1401 Oak Ave, Chicago, FL","2599 Main St, Los Angeles, GA",N,Automotive,affiliate_001,,clean,
TXN-00005453,CUST-000165,685.22,,0.0,succeeded,0.0,,,,,2024-12-03 06:48:00,2024-11-29 06:48:00,173.3.226.9,DEV-294754,CARD-9885282,424242,8769,"1027 Cedar Ln, San Diego, OH","6826 Oak Ave, San Jose, CA",Y,Food,organic,,clean,
TXN-00005454,CUST-000240,508.94,,0.0,succeeded,0.0,,,,,2024-05-27 14:40:00,2024-05-25 14:40:00,139.72.70.26,DEV-951152,CARD-3732773,341111,9822,"9133 Oak Ave, San Diego, WA","3178 Park Blvd, Houston, NY",A,Toys,organic,,clean,
TXN-00005455,CUST-000645,291.89,,0.0,succeeded,0.0,,,,,2024-05-24 21:34:00,2024-05-19 21:34:00,251.90.23.181,DEV-476808,CARD-4905140,450000,3754,"1350 Park Blvd, San Diego, WA","3666 Oak Ave, Chicago, CA",Y,Beauty,organic,,clean,
TXN-00005456,CUST-FF001,367.64,,0.0,succeeded,0.0,,lost,item_not_received,2024-08-11 14:06:00,2024-08-09 14:06:00,2024-08-07 14:06:00,141.200.47.174,DEV-524799,CARD-4889674,512345,5213,"8278 Main St, San Diego, WA","1117 Main St, New York, WA",Y,Electronics,organic,,fraud,friendly_fraud_chargeback
TXN-00005457,CUST-001174,303.54,,0.0,succeeded,0.0,,,,,2024-01-25 21:41:00,2024-01-22 21:41:00,223.139.77.5,DEV-469007,CARD-4731408,378282,8958,"3636 Main St, Houston, OH","5745 Park Blvd, San Diego, CA",Y,Toys,affiliate_001,,clean,
TXN-00005458,CUST-001583,627.5,,0.0,succeeded,627.5,2024-12-28 01:14:00,,,,2024-12-15 01:14:00,2024-12-08 01:14:00,203.184.20.190,DEV-344066,CARD-6409637,341111,3969,"703 Park Blvd, San Antonio, IL","8275 Main St, Philadelphia, TX",Y,Electronics,affiliate_001,,clean,
TXN-00005459,CUST-000775,437.48,,0.0,succeeded,0.0,,,,,2024-11-07 08:33:00,2024-11-04 08:33:00,121.243.59.9,DEV-855311,CARD-3586450,424242,5045,"2229 Oak Ave, Dallas, OH","5674 Park Blvd, San Antonio, CA",N,Apparel,email,,clean,
TXN-00005460,CUST-000259,469.52,,0.0,succeeded,0.0,,,,,2024-12-01 23:14:00,2024-11-24 23:14:00,32.120.169.57,DEV-228366,CARD-9923415,601100,1804,"483 Cedar Ln, Chicago, OH","4824 Main St, Philadelphia, GA",A,Beauty,paid_social,,clean,
TXN-00005461,CUST-000951,418.92,,0.0,succeeded,0.0,,,,,2024-03-20 08:42:00,2024-03-18 08:42:00,99.179.39.65,DEV-878822,CARD-3197413,522222,2598,"7871 Main St, San Diego, TX","3089 Cedar Ln, New York, OH",Y,Electronics,organic,,clean,
TXN-00005462,CUST-000945,712.11,,0.0,succeeded,0.0,,,,,2024-12-10 14:10:00,2024-12-04 14:10:00,133.234.6.114,DEV-277380,CARD-6177178,400000,2991,"743 Park Blvd, Chicago, IL","3730 Oak Ave, Chicago, OH",Z,Food,affiliate_001,,clean,
TXN-00005463,CUST-000272,260.76,,0.0,succeeded,0.0,,,,,2024-11-02 15:03:00,2024-10-28 15:03:00,59.187.4.207,DEV-494265,CARD-2444717,424242,3530,"3749 Main St, Dallas, OH","7945 Main St, San Diego, WA",Y,Beauty,affiliate_001,,clean,
TXN-00005464,CUST-000961,276.1,,0.0,succeeded,0.0,,,,,2024-09-17 18:59:00,2024-09-13 18:59:00,67.122.155.103,DEV-731418,CARD-1147712,370000,9917,"1203 Elm St, New York, TX","9028 Park Blvd, Chicago, TX",Y,Sports,email,,clean,
TXN-00005465,CUST-001905,358.14,,0.0,succeeded,0.0,,,,,2024-04-14 20:26:00,2024-04-12 20:26:00,133.67.133.180,DEV-295380,CARD-2468064,522222,8489,"8513 Cedar Ln, Dallas, OH","7566 Oak Ave, San Antonio, CA",Y,Garden,paid_social,,clean,
TXN-00005466,CUST-SY0041,100.6,,0.0,succeeded,0.0,,,,,2024-05-16 05:37:00,2024-05-14 05:37:00,80.228.59.38,DEV-610805,CARD-9364746,378282,4678,"3970 Park Blvd, Chicago, TX","8198 Park Blvd, San Jose, NY",Y,Sports,affiliate,AFF-SYNTH-00,fraud,synthetic_transactions
TXN-00005467,CUST-000252,423.37,,0.0,succeeded,0.0,,,,,2024-04-27 23:29:00,2024-04-24 23:29:00,34.216.180.172,DEV-235109,CARD-8301099,341111,8100,"7697 Main St, San Jose, OH","605 Elm St, San Antonio, GA",Y,Beauty,email,,clean,
TXN-00005468,CUST-000490,698.71,,0.0,succeeded,0.0,,,,,2024-09-12 23:54:00,2024-09-07 23:54:00,247.224.227.78,DEV-793867,CARD-6878942,512345,4630,"9889 Elm St, Houston, CA","593 Cedar Ln, Chicago, TX",A,Toys,organic,,clean,
TXN-00005469,CUST-000036,714.7,,0.0,succeeded,0.0,,,,,2024-10-16 03:02:00,2024-10-10 03:02:00,96.230.136.200,DEV-432384,CARD-5940133,411111,4678,"2478 Cedar Ln, Chicago, WA","2983 Cedar Ln, San Antonio, GA",A,Automotive,email,,clean,
TXN-00005470,CUST-001979,737.7,,0.0,succeeded,0.0,,,,,2024-04-19 03:48:00,2024-04-14 03:48:00,182.45.121.212,DEV-403071,CARD-7976247,370000,6112,"3305 Cedar Ln, Dallas, TX","9452 Elm St, Dallas, IL",A,Food,organic,,clean,
TXN-00005471,CUST-000138,620.5,,0.0,succeeded,0.0,,,,,2024-05-28 03:35:00,2024-05-26 03:35:00,90.64.204.122,DEV-500936,CARD-7762109,522222,9795,"7172 Elm St, Philadelphia, GA","9389 Park Blvd, San Diego, CA",Y,Beauty,email,,clean,
TXN-00005472,CUST-001382,697.55,,0.0,succeeded,0.0,,,,,2024-03-11 18:49:00,2024-03-06 18:49:00,97.121.248.202,DEV-881964,CARD-5301412,424242,5301,"3400 Park Blvd, Los Angeles, CA","3384 Park Blvd, Philadelphia, CA",Y,Books,email,,clean,
TXN-00005473,CUST-001996,69.62,,0.0,succeeded,0.0,,,,,2024-10-31 12:50:00,2024-10-25 12:50:00,31.145.218.159,DEV-520621,CARD-3896643,341111,8981,"1196 Main St, San Antonio, WA","4107 Oak Ave, Phoenix, OH",N,Home,email,,clean,
TXN-00005474,CUST-000083,102.43,,0.0,succeeded,0.0,,,,,2024-02-22 05:43:00,2024-02-20 05:43:00,207.219.235.178,DEV-623409,CARD-7490019,378282,4841,"9112 Cedar Ln, Philadelphia, WA","8528 Cedar Ln, Los Angeles, CA",Z,Food,organic,,clean,
TXN-00005475,CUST-001791,715.09,,0.0,succeeded,0.0,,,,,2024-09-16 02:17:00,2024-09-13 02:17:00,185.178.26.69,DEV-442396,CARD-1032289,601100,4857,"1447 Park Blvd, Houston, GA","1110 Main St, Chicago, IL",N,Food,paid_social,,clean,
TXN-00005476,CUST-001230,248.08,,0.0,succeeded,0.0,,,,,2024-04-01 04:25:00,2024-03-30 04:25:00,48.124.149.11,DEV-628317,CARD-3963768,370000,2336,"5542 Cedar Ln, Houston, OH","9797 Main St, Houston, FL",Y,Food,affiliate_001,,clean,
TXN-00005477,CUST-001691,601.06,,0.0,succeeded,0.0,,,,,2024-12-09 12:41:00,2024-12-06 12:41:00,30.14.68.160,DEV-909176,CARD-5167566,450000,7014,"9892 Park Blvd, San Antonio, IL","4504 Main St, Chicago, IL",Y,Automotive,email,,clean,
TXN-00005478,CUST-001595,717.71,,0.0,succeeded,0.0,,,,,2024-11-29 13:17:00,2024-11-24 13:17:00,113.179.171.14,DEV-138520,CARD-3895097,522222,9171,"8074 Park Blvd, Dallas, NY","5120 Park Blvd, Chicago, IL",Y,Sports,paid_social,,clean,
TXN-00005479,CUST-001149,733.86,,0.0,succeeded,0.0,,,,,2024-09-26 22:26:00,2024-09-19 22:26:00,89.70.111.252,DEV-685406,CARD-3923576,378282,2239,"2163 Oak Ave, New York, OH","218 Elm St, Phoenix, FL",Y,Home,organic,,clean,
TXN-00005480,CUST-RF004,203.34,,0.0,succeeded,203.34,2024-01-11 20:46:00,,,,2024-01-11 20:46:00,2024-01-09 20:46:00,212.191.21.195,DEV-550210,CARD-8709324,522222,5341,"6993 Oak Ave, Philadelphia, CA","5181 Park Blvd, Philadelphia, GA",Y,Electronics,organic,,fraud,refund_abuse
TXN-00005481,CUST-001701,133.12,,0.0,succeeded,0.0,,,,,2024-01-21 00:10:00,2024-01-15 00:10:00,49.152.48.118,DEV-815293,CARD-3032610,522222,5382,"454 Park Blvd, New York, GA","6721 Park Blvd, Houston, TX",N,Beauty,email,,clean,
TXN-00005482,CUST-001986,685.68,,0.0,succeeded,0.0,,,,,2024-03-17 00:11:00,2024-03-14 00:11:00,234.120.77.203,DEV-830253,CARD-9506925,400000,6289,"5818 Main St, San Jose, IL","7015 Elm St, Philadelphia, WA",Z,Electronics,paid_social,,clean,
TXN-00005483,CUST-001897,39.86,,0.0,succeeded,0.0,,,,,2024-05-31 13:29:00,2024-05-26 13:29:00,14.15.206.61,DEV-423029,CARD-1087311,601100,3468,"7159 Main St, Dallas, GA","3241 Park Blvd, Philadelphia, FL",A,Electronics,organic,,clean,
TXN-00005484,CUST-001476,435.67,,0.0,succeeded,0.0,,,,,2024-12-17 04:21:00,2024-12-12 04:21:00,98.37.232.169,DEV-461412,CARD-6105853,411111,3800,"3767 Park Blvd, Phoenix, WA","2469 Elm St, Phoenix, GA",A,Garden,organic,,clean,
TXN-00005485,CUST-001117,44.68,,0.0,succeeded,0.0,,,,,2024-05-08 13:20:00,2024-05-04 13:20:00,117.109.151.138,DEV-229977,CARD-1397514,411111,7568,"4835 Cedar Ln, San Jose, IL","3476 Cedar Ln, New York, CA",Y,Home,email,,clean,
TXN-00005486,CUST-VF003,713.15,,0.0,succeeded,0.0,,,,,2024-09-27 14:12:00,2024-09-25 14:12:00,25.213.28.41,DEV-398643,CARD-5042002,424242,5034,"9048 Elm St, San Jose, FL","3166 Elm St, San Diego, GA",A,Electronics,direct,,fraud,velocity_fraud
TXN-00005487,CUST-001637,596.21,,0.0,succeeded,0.0,,,,,2024-08-21 03:05:00,2024-08-16 03:05:00,98.250.50.251,DEV-364805,CARD-4214607,424242,4585,"1550 Park Blvd, Chicago, NY","7482 Elm St, Chicago, OH",N,Sports,paid_social,,clean,
TXN-00005488,CUST-000888,509.4,,0.0,succeeded,0.0,,,,,2024-08-12 09:58:00,2024-08-10 09:58:00,25.130.156.126,DEV-190973,CARD-8813846,370000,8631,"1969 Oak Ave, Houston, NY","3930 Elm St, Philadelphia, CA",N,Books,affiliate_001,,clean,
TXN-00005489,CUST-000588,426.24,,0.0,succeeded,0.0,,,,,2024-05-20 18:19:00,2024-05-15 18:19:00,189.9.116.154,DEV-257346,CARD-4183860,378282,1222,"3726 Cedar Ln, Chicago, TX","3067 Elm St, Philadelphia, OH",Z,Food,affiliate_001,,clean,
TXN-00005490,CUST-000942,544.81,,0.0,succeeded,0.0,,,,,2024-10-05 03:07:00,2024-10-02 03:07:00,195.172.17.191,DEV-232986,CARD-3640255,341111,5694,"8644 Park Blvd, Philadelphia, OH","7979 Elm St, Philadelphia, CA",A,Home,email,,clean,
TXN-00005491,CUST-000026,587.98,,0.0,succeeded,0.0,,,,,2024-03-27 06:29:00,2024-03-22 06:29:00,253.175.51.9,DEV-287778,CARD-6634353,424242,7312,"2468 Main St, San Jose, IL","5163 Oak Ave, New York, FL",N,Food,organic,,clean,
TXN-00005492,CUST-000957,516.38,,0.0,succeeded,0.0,,,,,2024-12-18 10:24:00,2024-12-11 10:24:00,247.184.245.111,DEV-590504,CARD-1931689,341111,6754,"6186 Elm St, San Diego, TX","1195 Cedar Ln, San Antonio, FL",Y,Toys,email,,clean,
TXN-00005493,CUST-000257,703.9,,0.0,succeeded,0.0,,,,,2024-09-28 15:38:00,2024-09-25 15:38:00,150.126.105.85,DEV-772748,CARD-9554041,522222,1835,"6183 Cedar Ln, Houston, CA","3860 Park Blvd, Dallas, IL",A,Automotive,email,,clean,
TXN-00005494,CUST-001582,292.37,,0.0,succeeded,0.0,,,,,2024-04-12 06:59:00,2024-04-05 06:59:00,188.30.147.98,DEV-525412,CARD-9856545,424242,8960,"9916 Oak Ave, Philadelphia, TX","5292 Cedar Ln, San Jose, OH",Y,Sports,paid_social,,clean,
TXN-00005495,CUST-000070,348.34,,0.0,succeeded,0.0,,,,,2024-06-19 03:35:00,2024-06-15 03:35:00,96.176.92.252,DEV-636135,CARD-8013190,450000,3466,"7776 Elm St, Los Angeles, FL","7516 Park Blvd, San Antonio, IL",N,Home,email,,clean,
TXN-00005496,CUST-CT02,1.52,,0.0,succeeded,0.0,,,,,,2024-01-17 13:07:00,184.243.118.180,DEV-410243,CARD-4062171,400000,8127,"3773 Cedar Ln, San Jose, OH","8213 Elm St, Dallas, IL",N,,direct,,fraud,card_testing
TXN-00005497,CUST-000311,121.49,,0.0,succeeded,0.0,,,,,2024-06-19 09:13:00,2024-06-14 09:13:00,198.125.235.236,DEV-644116,CARD-5826073,522222,2553,"5800 Main St, Houston, TX","4298 Oak Ave, San Jose, WA",N,Home,organic,,clean,
TXN-00005498,CUST-000770,184.63,,0.0,succeeded,0.0,,,,,2024-01-16 04:54:00,2024-01-09 04:54:00,101.159.155.169,DEV-828248,CARD-4411874,411111,6182,"6836 Park Blvd, San Jose, CA","2156 Cedar Ln, Philadelphia, WA",Z,Electronics,email,,clean,
TXN-00005499,CUST-001441,261.82,,0.0,succeeded,0.0,,,,,2024-04-21 22:28:00,2024-04-17 22:28:00,28.146.202.59,DEV-970532,CARD-8985821,400000,4998,"4838 Cedar Ln, San Antonio, WA","7966 Park Blvd, Los Angeles, TX",Y,Beauty,affiliate_001,,clean,
TXN-00005500,CUST-001517,548.06,,0.0,succeeded,0.0,,,,,2024-11-29 20:07:00,2024-11-24 20:07:00,51.173.162.248,DEV-347431,CARD-8136896,370000,6569,"264 Oak Ave, San Diego, NY","3294 Oak Ave, San Jose, CA",Y,Beauty,organic,,clean,
TXN-00005501,CUST-001596,432.5,,0.0,succeeded,0.0,,,,,2024-01-25 10:17:00,2024-01-18 10:17:00,242.10.84.145,DEV-517774,CARD-9741649,341111,9154,"3183 Oak Ave, Dallas, FL","8521 Oak Ave, Chicago, IL",Z,Food,organic,,clean,
TXN-00005502,CUST-001907,595.93,,0.0,succeeded,0.0,,,,,2024-11-29 12:28:00,2024-11-25 12:28:00,206.90.24.72,DEV-816428,CARD-1047401,522222,2103,"8951 Elm St, San Jose, CA","3303 Oak Ave, San Antonio, FL",A,Electronics,organic,,clean,
TXN-00005503,CUST-001985,521.25,,0.0,succeeded,0.0,,,,,2024-12-09 20:29:00,2024-12-05 20:29:00,34.103.146.197,DEV-725507,CARD-9955024,341111,9286,"2706 Park Blvd, San Antonio, NY","7256 Park Blvd, Philadelphia, GA",Z,Automotive,email,,clean,
TXN-00005504,CUST-000252,430.56,,0.0,succeeded,0.0,,,,,2024-11-29 04:28:00,2024-11-26 04:28:00,64.159.158.120,DEV-276113,CARD-9046209,411111,8425,"8941 Park Blvd, Phoenix, CA","4893 Park Blvd, Philadelphia, FL",A,Sports,paid_social,,clean,
TXN-00005505,CUST-VF003,509.2,,0.0,succeeded,0.0,,,,,2024-09-27 14:25:00,2024-09-25 14:25:00,198.173.24.37,DEV-448548,CARD-5042002,411111,6745,"5150 Main St, San Jose, OH","8423 Elm St, Philadelphia, TX",A,Electronics,direct,,fraud,velocity_fraud
TXN-00005506,CUST-SY0046,97.39,,0.0,succeeded,0.0,,,,,2024-04-04 07:25:00,2024-04-02 07:25:00,161.179.204.190,DEV-781624,CARD-7894103,424242,4164,"8973 Main St, San Jose, FL","8102 Park Blvd, New York, CA",Y,Food,affiliate,AFF-SYNTH-00,fraud,synthetic_transactions
TXN-00005507,CUST-000185,120.71,,0.0,succeeded,0.0,,,,,2024-04-01 16:52:00,2024-03-26 16:52:00,84.14.251.208,DEV-868447,CARD-6205649,601100,8395,"4905 Cedar Ln, Los Angeles, GA","1569 Elm St, San Diego, GA",Z,Garden,email,,clean,
TXN-00005508,CUST-000270,322.11,,0.0,succeeded,0.0,,,,,2024-08-22 00:21:00,2024-08-20 00:21:00,46.53.109.220,DEV-264910,CARD-7521636,411111,6784,"9121 Oak Ave, Dallas, OH","5725 Park Blvd, Houston, IL",N,Beauty,email,,clean,
TXN-00005509,CUST-000394,694.77,,0.0,succeeded,0.0,,,,,2024-02-14 10:16:00,2024-02-12 10:16:00,118.87.237.192,DEV-503009,CARD-6829841,522222,3701,"629 Cedar Ln, San Antonio, NY","3315 Main St, Houston, CA",Y,Beauty,email,,clean,
TXN-00005510,CUST-000344,336.84,,0.0,succeeded,0.0,,,,,2024-11-22 12:38:00,2024-11-15 12:38:00,104.161.59.15,DEV-982052,CARD-1245913,341111,8578,"7049 Oak Ave, Phoenix, WA","2084 Elm St, San Diego, TX",Z,Automotive,organic,,clean,
TXN-00005511,CUST-001750,178.5,,0.0,succeeded,0.0,,,,,2024-01-09 14:20:00,2024-01-06 14:20:00,75.1.154.194,DEV-798333,CARD-9941022,601100,8840,"6088 Main St, Los Angeles, FL","7877 Park Blvd, New York, TX",Z,Garden,paid_social,,clean,
TXN-00005512,CUST-000891,443.48,,0.0,succeeded,0.0,,,,,2024-01-20 12:46:00,2024-01-16 12:46:00,13.189.129.178,DEV-665143,CARD-9513743,512345,3020,"7560 Park Blvd, Phoenix, OH","6026 Elm St, Houston, NY",Y,Books,paid_social,,clean,
TXN-00005513,CUST-001935,641.33,,0.0,succeeded,0.0,,,,,2024-05-04 14:04:00,2024-05-01 14:04:00,251.10.134.153,DEV-467274,CARD-3558370,601100,4201,"2502 Oak Ave, Phoenix, FL","1691 Oak Ave, Dallas, FL",Y,Automotive,organic,,clean,
TXN-00005514,CUST-000532,793.63,,0.0,succeeded,0.0,,,,,2024-10-14 21:56:00,2024-10-10 21:56:00,64.76.70.111,DEV-339386,CARD-2743096,400000,9300,"8496 Cedar Ln, Chicago, TX","7611 Park Blvd, Dallas, TX",A,Toys,email,,clean,
TXN-00005515,CUST-TR015,395.89,,0.0,succeeded,0.0,,,unauthorized_transaction,,2024-10-10 20:31:00,2024-10-07 20:31:00,143.174.143.34,DEV-950708,CARD-3957032,522222,6751,"2114 Park Blvd, San Diego, CA","2372 Park Blvd, San Jose, IL",Z,Electronics,organic,,fraud,triangulation_fraud
TXN-00005516,CUST-000841,455.22,,0.0,succeeded,0.0,,,,,2024-08-18 06:08:00,2024-08-16 06:08:00,26.131.164.144,DEV-964121,CARD-5454390,378282,1785,"3374 Oak Ave, Phoenix, NY","4153 Main St, San Jose, WA",Y,Automotive,affiliate_001,,clean,
TXN-00005517,CUST-000118,239.8,,0.0,succeeded,0.0,,,,,2024-08-16 00:46:00,2024-08-10 00:46:00,97.94.180.226,DEV-769573,CARD-3615124,400000,6863,"1781 Elm St, Chicago, OH","7911 Cedar Ln, Dallas, CA",Y,Garden,email,,clean,
TXN-00005518,CUST-001845,754.09,,0.0,succeeded,0.0,,,,,2024-06-04 07:31:00,2024-06-02 07:31:00,253.119.92.247,DEV-213777,CARD-7197200,601100,7407,"829 Park Blvd, Chicago, FL","9713 Oak Ave, Philadelphia, TX",Y,Garden,organic,,clean,
TXN-00005519,CUST-001898,651.45,,0.0,succeeded,0.0,,,,,2024-05-26 07:30:00,2024-05-20 07:30:00,210.224.39.61,DEV-445334,CARD-7183641,601100,1192,"7421 Park Blvd, San Antonio, NY","6372 Main St, Dallas, IL",A,Apparel,email,,clean,
TXN-00005520,CUST-001599,580.3,,0.0,succeeded,0.0,,,,,2024-08-20 21:31:00,2024-08-15 21:31:00,111.251.202.74,DEV-607448,CARD-7655930,601100,8133,"9926 Elm St, Philadelphia, WA","8382 Cedar Ln, San Jose, CA",Y,Home,organic,,clean,
TXN-00005521,CUST-001642,186.36,,0.0,succeeded,0.0,,,,,2024-10-19 00:42:00,2024-10-15 00:42:00,76.124.163.126,DEV-282842,CARD-4328566,601100,4301,"5511 Oak Ave, Los Angeles, WA","1039 Cedar Ln, San Jose, CA",Y,Apparel,email,,clean,
TXN-00005522,CUST-000338,525.94,,0.0,succeeded,0.0,,,,,2024-03-16 09:18:00,2024-03-09 09:18:00,179.169.252.180,DEV-268459,CARD-2087554,370000,9789,"7253 Main St, San Antonio, WA","1930 Elm St, Chicago, FL",Z,Garden,email,,clean,
TXN-00005523,CUST-000589,89.29,,0.0,succeeded,0.0,,,,,2024-12-26 12:56:00,2024-12-24 12:56:00,162.186.171.51,DEV-766699,CARD-8035106,522222,8300,"741 Oak Ave, New York, WA","7620 Main St, Los Angeles, NY",N,Automotive,email,,clean,
TXN-00005524,CUST-001879,486.96,,0.0,succeeded,0.0,,,,,2024-11-01 13:36:00,2024-10-28 13:36:00,194.139.207.94,DEV-999612,CARD-1148963,522222,3280,"3260 Cedar Ln, San Antonio, NY","4258 Park Blvd, New York, GA",Y,Apparel,affiliate_001,,clean,
TXN-00005525,CUST-000681,309.79,,0.0,succeeded,0.0,,,,,2024-04-27 07:32:00,2024-04-20 07:32:00,51.190.121.1,DEV-220940,CARD-3507903,370000,4765,"9360 Park Blvd, Philadelphia, TX","5595 Main St, New York, FL",N,Sports,paid_social,,clean,
TXN-00005526,CUST-000934,341.76,,0.0,succeeded,0.0,,,,,2024-07-04 08:54:00,2024-06-28 08:54:00,138.203.25.124,DEV-404233,CARD-5742405,450000,5870,"2418 Park Blvd, Dallas, GA","1224 Oak Ave, New York, FL",A,Beauty,email,,clean,
TXN-00005527,CUST-001850,570.41,,0.0,succeeded,0.0,,,,,2024-05-05 23:47:00,2024-05-03 23:47:00,199.185.126.116,DEV-214951,CARD-4178988,450000,3866,"7172 Elm St, San Diego, OH","1083 Elm St, San Antonio, WA",Y,Apparel,paid_social,,clean,
TXN-00005528,CUST-000526,268.95,,0.0,succeeded,0.0,,,,,2024-06-01 18:37:00,2024-05-30 18:37:00,239.50.91.84,DEV-477612,CARD-9833041,424242,2031,"2903 Cedar Ln, Chicago, FL","8427 Park Blvd, Dallas, NY",Y,Toys,paid_social,,clean,
TXN-00005529,CUST-000251,324.15,,0.0,succeeded,0.0,,,,,2024-06-07 19:26:00,2024-06-02 19:26:00,232.20.111.16,DEV-879972,CARD-5427324,370000,2026,"4841 Oak Ave, Houston, CA","421 Cedar Ln, Philadelphia, FL",Y,Food,paid_social,,clean,
TXN-00005530,CUST-001836,358.78,,0.0,succeeded,358.78,2024-01-16 07:36:00,,,,2024-01-08 07:36:00,2024-01-06 07:36:00,98.240.131.59,DEV-983879,CARD-2697102,370000,5150,"7776 Park Blvd, San Diego, TX","6726 Elm St, Chicago, FL",Y,Garden,email,,clean,
TXN-00005531,CUST-001739,475.72,,0.0,succeeded,0.0,,,,,2024-01-25 22:32:00,2024-01-18 22:32:00,6.157.203.88,DEV-908306,CARD-6459743,512345,5972,"2049 Main St, Dallas, TX","8930 Main St, San Antonio, TX",A,Beauty,paid_social,,clean,
TXN-00005532,CUST-000439,450.55,,0.0,succeeded,0.0,,,,,2024-10-13 00:41:00,2024-10-10 00:41:00,161.8.179.36,DEV-142927,CARD-3350955,341111,4957,"3656 Elm St, Chicago, TX","7223 Cedar Ln, San Diego, OH",Y,Beauty,affiliate_001,,clean,
TXN-00005533,CUST-001958,159.76,,0.0,succeeded,0.0,,,,,2024-12-29 18:10:00,2024-12-22 18:10:00,211.208.42.46,DEV-378052,CARD-6586463,512345,9194,"7918 Oak Ave, Chicago, WA","4137 Elm St, New York, IL",N,Food,affiliate_001,,clean,
TXN-00005534,CUST-FF003,369.5,,0.0,succeeded,0.0,,lost,item_not_received,2024-06-12 05:47:00,2024-06-08 05:47:00,2024-06-05 05:47:00,44.46.30.168,DEV-785836,CARD-2887783,411111,2134,"8493 Main St, New York, FL","9885 Cedar Ln, Philadelphia, FL",Y,Apparel,organic,,fraud,friendly_fraud_chargeback
TXN-00005535,CUST-000497,54.11,,0.0,succeeded,0.0,,,,,2024-01-30 03:28:00,2024-01-28 03:28:00,247.141.232.177,DEV-685564,CARD-1019621,378282,6803,"8292 Elm St, Chicago, NY","8179 Elm St, Phoenix, WA",A,Toys,email,,clean,
TXN-00005536,CUST-001964,599.0,,0.0,succeeded,0.0,,,,,2024-03-21 03:48:00,2024-03-19 03:48:00,24.76.59.144,DEV-342032,CARD-5800587,424242,4095,"8918 Park Blvd, Chicago, OH","1910 Park Blvd, San Antonio, FL",Y,Beauty,affiliate_001,,clean,
TXN-00005537,CUST-001507,414.92,,0.0,succeeded,0.0,,,,,2024-03-06 15:14:00,2024-02-29 15:14:00,81.73.125.20,DEV-148824,CARD-4504634,378282,9275,"4102 Oak Ave, Houston, WA","9354 Elm St, Philadelphia, TX",A,Home,email,,clean,
TXN-00005538,CUST-001340,482.37,,0.0,succeeded,0.0,,,,,2024-09-29 03:19:00,2024-09-23 03:19:00,136.2.111.202,DEV-412313,CARD-8630069,341111,8159,"749 Park Blvd, Chicago, CA","7383 Oak Ave, San Diego, FL",Z,Books,email,,clean,
TXN-00005539,CUST-000442,14.41,,0.0,succeeded,0.0,,,,,2024-04-29 01:41:00,2024-04-23 01:41:00,239.162.32.172,DEV-606575,CARD-1574546,522222,3060,"4943 Cedar Ln, Phoenix, NY","6267 Park Blvd, Dallas, TX",Y,Apparel,affiliate_001,,clean,
