application_id,applicant_id,ssn_hash,date_of_birth,ssn_issue_year,ssn_issue_state,application_state,credit_file_age_months,stated_annual_income,application_timestamp,ip_address,device_fingerprint,name_ssn_match_score,address_match_score,phone_tenure_days,email_tenure_days,email_domain,kyc_attempt_count,kyc_result,kyc_start_timestamp,kyc_complete_timestamp,document_type,kyc_failure_reasons,liveness_score,document_auth_score,manual_review_flag,application_status,fraud_label,signal_embedded
APP-00004969,APPL-009457,357b77778cd69734,1993-10-25,1994,NY,TX,206,53746.0,2023-07-18 02:52:00,61.21.70.119,DEV-396898,93.0,89.5,446,1032,icloud.com,1,pass,2023-07-18 02:52:00,2023-07-18 03:00:15,drivers_license,,80.6,99.5,0,pending,clean,
APP-00004970,APPL-001712,32dce197e2edac90,1997-09-10,2000,NY,FL,153,38940.0,2023-09-29 18:46:00,59.252.24.145,DEV-647251,78.5,94.0,1709,431,yahoo.com,2,pass,2023-09-29 18:46:00,2023-09-29 18:51:40,drivers_license,,94.0,98.6,0,approved,clean,
APP-00004971,APPL-008016,94ac2777da28fa7b,1970-08-26,1974,PA,FL,197,43834.0,2024-03-02 05:11:00,240.110.150.31,DEV-968339,95.1,70.3,332,1059,outlook.com,1,pass,2024-03-02 05:11:00,2024-03-02 05:14:51,passport,,88.1,85.3,0,declined,clean,
APP-00004972,APPL-003332,e95d26d21223a706,1970-04-16,1971,CA,FL,197,51197.0,2023-12-26 18:56:00,97.226.244.14,DEV-122116,81.8,75.5,2289,2493,hotmail.com,2,pass,2023-12-26 18:56:00,2023-12-26 19:05:41,passport,,91.2,98.2,0,pending,clean,
APP-00004973,APPL-008019,6438959093b51ad2,1962-07-11,1966,CA,PA,153,44951.0,2023-10-16 08:50:00,31.209.55.113,DEV-525253,89.3,98.2,2573,1086,gmail.com,1,pass,2023-10-16 08:50:00,2023-10-16 08:54:30,passport,,93.8,92.4,0,declined,clean,
APP-00004974,APPL-008122,1abe4ce6dd7caa94,1964-10-08,1969,TX,FL,212,68067.0,2024-07-06 17:49:00,29.242.183.254,DEV-905374,82.2,72.9,1964,1419,gmail.com,1,pass,2024-07-06 17:49:00,2024-07-06 17:54:44,passport,,99.4,89.1,0,approved,clean,
APP-00004975,APPL-007679,b907a98bbade9105,1997-04-27,2001,NY,PA,100,61053.0,2023-07-26 16:21:00,192.56.85.151,DEV-222119,97.1,81.2,991,1053,outlook.com,1,pass,2023-07-26 16:21:00,2023-07-26 16:30:31,passport,,83.4,87.7,0,approved,clean,
APP-00004976,APPL-003625,a312cb466768cde2,1961-10-01,1966,WA,GA,68,48834.0,2024-10-29 18:33:00,156.76.78.139,DEV-489114,95.2,91.6,1644,2045,outlook.com,2,pass,2024-10-29 18:33:00,2024-10-29 18:35:37,passport,,97.6,83.5,0,declined,clean,
APP-00004977,APPL-001298,4aedf8a1403176f3,1994-03-10,1999,PA,TX,217,110949.0,2023-12-11 16:19:00,152.168.56.130,DEV-514650,93.8,72.2,1317,2137,outlook.com,1,pass,2023-12-11 16:19:00,2023-12-11 16:25:04,drivers_license,,88.2,96.6,0,declined,clean,
APP-00004978,APPL-001330,8847904b418337e9,1960-04-15,1961,CA,TX,165,110631.0,2024-09-11 20:20:00,39.158.12.219,DEV-196484,81.4,78.0,1950,1236,icloud.com,2,pass,2024-09-11 20:20:00,2024-09-11 20:24:58,state_id,,84.4,89.8,0,approved,clean,
APP-00004979,APPL-003358,2df90e30a3aaea90,1989-09-02,1990,OH,IL,59,59933.0,2023-12-23 08:06:00,138.238.171.140,DEV-802243,76.6,79.9,2195,2880,yahoo.com,2,pass,2023-12-23 08:06:00,2023-12-23 08:13:38,state_id,,93.5,81.6,0,approved,clean,
APP-00004980,APPL-003036,17cc9f48537763cb,1964-10-22,1968,NY,WA,152,65576.0,2024-04-13 08:47:00,80.59.7.18,DEV-260075,90.8,89.8,2606,653,icloud.com,1,pass,2024-04-13 08:47:00,2024-04-13 08:50:55,state_id,,98.3,84.7,0,declined,clean,
APP-00004981,APPL-003117,53e9a3abb861d3f5,1986-12-05,1988,CA,WA,141,102411.0,2024-03-13 16:28:00,251.138.66.223,DEV-475253,82.4,88.2,1341,1343,gmail.com,1,pass,2024-03-13 16:28:00,2024-03-13 16:36:48,drivers_license,,95.0,99.5,0,approved,clean,
APP-00004982,APPL-004677,5da45183c7c50f00,1975-02-15,1980,NY,WA,47,46249.0,2024-02-14 12:42:00,241.255.220.62,DEV-349163,90.9,88.9,1393,1676,hotmail.com,1,pass,2024-02-14 12:42:00,2024-02-14 12:49:20,drivers_license,,98.4,84.6,0,pending,clean,
APP-00004983,APPL-006037,78cc11cbc7889c74,1972-11-28,1976,IL,PA,178,62624.0,2024-05-24 19:53:00,44.205.58.250,DEV-571308,82.5,89.6,1623,2425,yahoo.com,1,pass,2024-05-24 19:53:00,2024-05-24 20:02:49,drivers_license,,98.4,93.9,0,pending,clean,
APP-00004984,APPL-002120,677999b7c1e9e067,1981-03-28,1983,NY,NC,230,54995.0,2024-06-22 06:40:00,114.92.54.243,DEV-614158,79.2,85.5,1440,3241,outlook.com,1,pass,2024-06-22 06:40:00,2024-06-22 06:43:39,drivers_license,,83.8,96.2,0,pending,clean,
APP-00004985,APPL-007011,7ad647db689dccff,1995-08-02,1996,OH,GA,158,93516.0,2023-04-05 03:48:00,82.170.148.75,DEV-589893,77.6,86.2,1869,3819,icloud.com,1,pass,2023-04-05 03:48:00,2023-04-05 03:55:48,drivers_license,,83.6,92.2,0,declined,clean,
APP-00004986,APPL-004123,0c84d6c476c32dba,1960-01-08,1962,TX,IL,139,58308.0,2024-03-23 14:33:00,204.153.0.24,DEV-954357,92.5,78.2,1774,1744,hotmail.com,1,pass,2024-03-23 14:33:00,2024-03-23 14:38:37,state_id,,93.2,83.4,0,approved,clean,
APP-00004987,APPL-002266,2b89b1d40174163b,1985-08-10,1990,IL,FL,96,84302.0,2024-01-15 19:03:00,8.49.205.210,DEV-523568,98.8,74.0,444,3891,icloud.com,1,pass,2024-01-15 19:03:00,2024-01-15 19:06:18,drivers_license,,81.0,83.1,0,approved,clean,
APP-00004988,APPL-007207,98baa6aa2c576bce,1989-10-24,1991,GA,IL,201,119467.0,2024-10-26 21:39:00,68.166.105.92,DEV-229772,94.0,92.8,2940,2826,gmail.com,1,pass,2024-10-26 21:39:00,2024-10-26 21:45:13,drivers_license,,94.1,80.3,0,pending,clean,
APP-00004989,APPL-009048,7a71cd7ff8484f5a,1982-11-19,1987,PA,NY,79,67415.0,2023-04-04 10:31:00,126.216.106.197,DEV-228637,78.7,90.8,1491,2739,hotmail.com,2,pass,2023-04-04 10:31:00,2023-04-04 10:34:43,drivers_license,,83.0,81.2,0,declined,clean,
APP-00004990,APPL-005402,a50c777ee6fa00aa,1988-05-22,1993,TX,IL,59,49550.0,2024-08-26 10:03:00,53.54.189.68,DEV-819061,94.7,94.9,2544,3403,hotmail.com,1,pass,2024-08-26 10:03:00,2024-08-26 10:09:52,drivers_license,,97.1,93.0,0,approved,clean,
APP-00004991,APPL-008127,f78fb6c27d6df02d,1970-11-18,1975,PA,NC,38,108674.0,2023-09-12 06:41:00,45.180.31.111,DEV-170176,79.8,90.8,1181,3999,outlook.com,2,pass,2023-09-12 06:41:00,2023-09-12 06:49:22,passport,,92.7,91.9,0,pending,clean,
APP-00004992,APPL-009245,e6b470d0175a30a9,1987-01-28,1988,CA,IL,51,100427.0,2023-01-28 16:00:00,11.147.244.4,DEV-215953,91.9,98.0,2835,3775,gmail.com,1,pass,2023-01-28 16:00:00,2023-01-28 16:09:06,drivers_license,,89.2,91.5,0,declined,clean,
APP-00004993,APPL-009480,251ca2bd18571bbb,1975-11-02,1980,OH,WA,149,107649.0,2024-12-12 12:47:00,64.63.215.203,DEV-855574,85.1,85.1,1443,3328,hotmail.com,1,pass,2024-12-12 12:47:00,2024-12-12 12:53:22,passport,,81.9,89.3,0,pending,clean,
APP-00004994,APPL-009262,e3f75ecf37f2d936,1997-06-30,1998,IL,NC,46,76358.0,2024-09-06 23:02:00,92.69.41.23,DEV-340573,86.7,77.3,1225,3166,icloud.com,1,pass,2024-09-06 23:02:00,2024-09-06 23:08:34,drivers_license,,96.2,94.2,0,pending,clean,
APP-00004995,APPL-000552,06d2a7c498ef6c73,1990-06-07,1993,CA,OH,87,61573.0,2023-06-01 18:16:00,221.97.125.109,DEV-402695,92.1,71.7,1990,1830,icloud.com,1,pass,2023-06-01 18:16:00,2023-06-01 18:21:57,drivers_license,,98.1,99.6,0,declined,clean,
APP-00004996,APPL-007487,d72e6ff9f76d143d,1995-07-09,1997,GA,IL,69,58173.0,2023-12-23 07:35:00,165.84.139.132,DEV-840739,76.6,91.5,2886,3823,gmail.com,1,pass,2023-12-23 07:35:00,2023-12-23 07:39:50,state_id,,80.4,99.1,0,pending,clean,
APP-00004997,APPL-006824,295d8fbf97c0c014,1985-01-20,1987,NY,CA,110,50371.0,2024-05-12 08:18:00,248.172.182.246,DEV-596656,80.9,78.7,1536,3059,yahoo.com,1,pass,2024-05-12 08:18:00,2024-05-12 08:24:37,state_id,,96.5,88.9,0,declined,clean,
APP-00004998,APPL-001245,8ad0e7276d35d5a6,1992-06-08,1995,CA,GA,192,41333.0,2023-06-20 21:59:00,90.97.133.226,DEV-636326,90.0,92.1,1659,3028,outlook.com,1,pass,2023-06-20 21:59:00,2023-06-20 22:07:24,drivers_license,,85.5,97.3,0,approved,clean,
APP-00004999,APPL-008824,05c5151c09be6532,1961-12-16,1964,WA,PA,135,82818.0,2024-08-27 12:15:00,90.213.195.190,DEV-494854,88.2,94.6,1471,1677,icloud.com,1,pass,2024-08-27 12:15:00,2024-08-27 12:16:45,passport,,97.1,97.7,0,pending,clean,
APP-00005000,APPL-000702,965c13a2aac61630,1963-07-27,1967,CA,GA,39,75763.0,2023-09-19 06:56:00,82.118.191.133,DEV-713185,79.8,86.7,937,224,hotmail.com,2,pass,2023-09-19 06:56:00,2023-09-19 07:02:46,passport,,81.0,97.8,0,declined,clean,
APP-00005001,APPL-008297,f0ce33cd4b14f7f6,1963-01-15,1964,FL,CA,124,73355.0,2023-01-01 15:51:00,125.205.147.84,DEV-639619,91.6,84.2,2767,2207,icloud.com,2,pass,2023-01-01 15:51:00,2023-01-01 15:53:12,drivers_license,,87.6,92.4,0,declined,clean,
APP-00005002,APPL-006931,0baa3c44206f2fc1,1995-02-12,1999,NY,IL,60,77807.0,2023-05-19 06:12:00,191.5.210.48,DEV-543282,93.1,75.9,1052,2749,yahoo.com,1,pass,2023-05-19 06:12:00,2023-05-19 06:18:09,passport,,89.0,96.3,0,approved,clean,
APP-00005003,APPL-006987,c72108834094f0ef,1992-11-24,1996,OH,NC,121,44358.0,2023-09-19 23:21:00,105.241.196.91,DEV-915001,75.8,98.0,1820,3096,outlook.com,1,pass,2023-09-19 23:21:00,2023-09-19 23:26:07,passport,,98.5,85.0,0,approved,clean,
APP-00005004,APPL-005458,1199098af6bdbb3a,1960-08-06,1963,NC,NY,213,106782.0,2024-02-17 04:42:00,102.178.142.208,DEV-174648,84.9,80.6,724,412,yahoo.com,1,pass,2024-02-17 04:42:00,2024-02-17 04:45:26,state_id,,99.2,80.3,0,approved,clean,
APP-00005005,APPL-007429,e19b7555b29b00c1,1966-09-16,1970,PA,PA,98,110909.0,2024-06-12 06:05:00,112.108.8.188,DEV-237829,91.3,99.7,2619,3310,icloud.com,1,pass,2024-06-12 06:05:00,2024-06-12 06:10:20,state_id,,96.3,82.2,0,approved,clean,
APP-00005006,APPL-008470,31de1135d57d5e19,1968-12-21,1969,PA,PA,228,66267.0,2024-12-11 13:38:00,237.186.22.166,DEV-990399,82.6,90.4,1107,3317,yahoo.com,2,pass,2024-12-11 13:38:00,2024-12-11 13:45:11,drivers_license,,87.0,91.5,0,approved,clean,
APP-00005007,APPL-003948,2c06a4b341c00294,1980-03-18,1985,CA,WA,183,36612.0,2023-06-27 08:03:00,27.157.167.234,DEV-759244,94.9,85.4,2329,2950,gmail.com,2,pass,2023-06-27 08:03:00,2023-06-27 08:06:16,passport,,93.6,99.8,0,approved,clean,
APP-00005008,APPL-004807,626dcdb5dddffbb2,1973-08-04,1978,CA,IL,223,100215.0,2024-04-30 23:55:00,193.247.69.164,DEV-429313,85.9,90.0,1860,1210,gmail.com,1,pass,2024-04-30 23:55:00,2024-05-01 00:00:07,passport,,89.0,97.5,0,pending,clean,
APP-00005009,APPL-003025,95227f24437cf221,1997-07-03,1998,PA,TX,52,48839.0,2024-01-07 22:55:00,34.121.177.55,DEV-124206,82.3,72.6,1578,2821,gmail.com,1,pass,2024-01-07 22:55:00,2024-01-07 23:02:25,passport,,96.9,93.7,0,pending,clean,
APP-00005010,APPL-002144,717aa8644a6a13d6,1977-07-07,1980,OH,PA,135,72216.0,2023-12-28 05:02:00,169.242.225.101,DEV-110462,80.7,79.5,338,3500,hotmail.com,1,pass,2023-12-28 05:02:00,2023-12-28 05:09:16,passport,,89.6,96.9,0,declined,clean,
APP-00005011,APPL-007355,d2623aba85e3f649,1976-01-15,1977,PA,TX,118,110022.0,2023-01-21 19:34:00,116.156.172.77,DEV-647373,80.5,81.6,2923,3310,icloud.com,1,pass,2023-01-21 19:34:00,2023-01-21 19:35:45,passport,,95.3,83.5,0,approved,clean,
APP-00005012,APPL-003593,6e6e21b4b8576e2f,1985-07-20,1988,WA,GA,177,97722.0,2023-07-22 16:44:00,50.115.237.67,DEV-942169,80.5,85.1,861,985,gmail.com,2,pass,2023-07-22 16:44:00,2023-07-22 16:49:24,state_id,,82.6,88.8,0,pending,clean,
APP-00005013,APPL-005061,8b622f029ad8cb23,1996-11-09,1998,IL,NY,131,118311.0,2023-03-04 17:25:00,160.161.229.21,DEV-826517,76.5,97.8,328,1794,outlook.com,2,pass,2023-03-04 17:25:00,2023-03-04 17:31:26,state_id,,90.0,81.2,0,approved,clean,
APP-00005014,APPL-004173,880acee014cb6756,1962-12-08,1964,CA,NY,240,43957.0,2024-05-13 20:53:00,197.11.78.203,DEV-945076,83.8,75.3,2789,2332,gmail.com,1,pass,2024-05-13 20:53:00,2024-05-13 21:00:25,passport,,85.8,94.7,0,approved,clean,
APP-00005015,APPL-000748,5a241c90dea5ffbc,1991-07-17,1994,NY,NC,151,62485.0,2023-02-28 03:20:00,230.180.245.55,DEV-610947,93.9,78.2,1197,1805,hotmail.com,1,pass,2023-02-28 03:20:00,2023-02-28 03:25:32,state_id,,82.6,85.9,0,declined,clean,
APP-00005016,APPL-008488,1af3357250dd04d5,1972-12-07,1973,GA,GA,236,98160.0,2023-07-03 17:17:00,21.78.174.32,DEV-893482,90.1,72.5,2565,729,outlook.com,1,pass,2023-07-03 17:17:00,2023-07-03 17:26:58,passport,,88.7,90.3,0,pending,clean,
APP-00005017,APPL-001024,da2c5829533176ea,1971-10-23,1975,FL,TX,111,58987.0,2023-11-16 07:33:00,224.110.250.194,DEV-547993,86.9,70.2,724,562,hotmail.com,1,pass,2023-11-16 07:33:00,2023-11-16 07:35:49,state_id,,89.4,93.7,0,declined,clean,
APP-00005018,APPL-001656,fe1ea5cf8ca9656c,1993-08-24,1996,NY,NC,206,71555.0,2024-05-29 04:08:00,18.191.75.36,DEV-684375,92.8,77.6,1853,815,outlook.com,1,pass,2024-05-29 04:08:00,2024-05-29 04:11:22,drivers_license,,99.7,84.8,0,approved,clean,
APP-00005019,APPL-001111,479a66e2e17f76f1,1975-05-27,1977,PA,FL,38,111615.0,2024-10-16 17:42:00,125.198.231.199,DEV-223972,95.5,88.3,2125,2708,yahoo.com,1,pass,2024-10-16 17:42:00,2024-10-16 17:51:07,state_id,,81.4,97.2,0,approved,clean,
APP-00005020,APPL-007818,848cc4125f2d2410,1972-01-25,1974,IL,CA,71,73126.0,2024-07-05 21:14:00,199.42.112.161,DEV-167063,93.1,79.2,2372,1000,icloud.com,1,pass,2024-07-05 21:14:00,2024-07-05 21:16:39,drivers_license,,90.8,97.0,0,approved,clean,
APP-00005021,APPL-009023,0c9a6e6fc822886f,1962-08-20,1966,IL,NY,179,39666.0,2023-03-20 22:34:00,91.153.145.72,DEV-328076,85.6,89.2,2348,1237,outlook.com,1,pass,2023-03-20 22:34:00,2023-03-20 22:39:41,drivers_license,,97.9,84.3,0,pending,clean,
APP-00005022,APPL-005485,64318c7bc6c184eb,1979-08-14,1982,FL,NY,129,43534.0,2023-07-15 03:36:00,189.204.217.23,DEV-690576,82.3,79.6,1236,1406,hotmail.com,1,pass,2023-07-15 03:36:00,2023-07-15 03:41:47,passport,,89.4,81.8,0,declined,clean,
APP-00005023,APPL-008387,fa42c915997ffd93,1980-08-04,1981,NC,FL,76,37936.0,2024-08-25 10:06:00,139.32.132.236,DEV-633157,87.5,97.5,2295,2998,gmail.com,1,pass,2024-08-25 10:06:00,2024-08-25 10:13:47,drivers_license,,92.4,82.1,0,declined,clean,
APP-00005024,APPL-000068,49660ff0bce5e90d,1990-01-31,1992,NY,CA,39,69878.0,2023-10-31 02:31:00,46.7.27.51,DEV-218458,61.6,59.3,368,226,gmail.com,8,pass,2023-10-31 02:31:00,2023-10-31 02:31:19,drivers_license,blurry_image,62.7,53.4,0,approved,fraud,kyc_bypass_indicators
APP-00005025,APPL-001132,1a61c06b637d3302,1972-11-27,1973,TX,PA,150,50044.0,2024-11-03 08:56:00,140.94.231.157,DEV-329960,93.6,74.3,2657,2624,yahoo.com,2,pass,2024-11-03 08:56:00,2024-11-03 09:00:08,drivers_license,,86.3,80.5,0,approved,clean,
APP-00005026,APPL-002438,8532988a20877f9b,1964-09-30,1965,NY,IL,106,113213.0,2024-05-17 01:48:00,61.104.198.174,DEV-949173,78.7,78.6,2535,1957,gmail.com,1,pass,2024-05-17 01:48:00,2024-05-17 01:57:42,drivers_license,,98.2,90.0,0,approved,clean,
APP-00005027,APPL-006856,e62b9cd862d6162c,1977-08-16,1979,NY,NY,156,52449.0,2023-01-18 23:40:00,2.217.61.242,DEV-464240,90.2,98.8,575,2699,gmail.com,1,pass,2023-01-18 23:40:00,2023-01-18 23:44:19,state_id,,98.1,83.9,0,approved,clean,
APP-00005028,APPL-006629,c87f181d08683f5e,1987-04-22,1988,CA,NY,42,60085.0,2024-01-19 19:44:00,250.234.240.213,DEV-422461,91.7,70.6,1246,2131,yahoo.com,1,pass,2024-01-19 19:44:00,2024-01-19 19:49:25,drivers_license,,92.3,98.2,0,declined,clean,
APP-00005029,APPL-005592,f6fb24bff47f28df,1984-12-05,1989,GA,CA,81,68525.0,2023-08-01 12:11:00,98.120.75.132,DEV-247746,79.8,87.0,2925,2097,icloud.com,1,pass,2023-08-01 12:11:00,2023-08-01 12:13:10,passport,,91.2,81.9,0,declined,clean,
APP-00005030,APPL-005049,aea3cf155c601280,1968-09-30,1970,OH,NC,132,36372.0,2024-08-09 10:54:00,27.199.117.68,DEV-184905,79.4,85.1,681,1659,outlook.com,1,pass,2024-08-09 10:54:00,2024-08-09 10:56:33,passport,,92.7,90.7,0,approved,clean,
APP-00005031,APPL-005515,0accac16a7516d2e,1973-08-06,1975,IL,IL,231,60302.0,2023-09-20 11:12:00,197.192.209.29,DEV-561512,92.5,98.5,1553,3693,outlook.com,1,pass,2023-09-20 11:12:00,2023-09-20 11:13:44,passport,,95.1,98.5,0,approved,clean,
APP-00005032,APPL-005161,a6c3dc67f76392eb,1970-10-07,1972,GA,FL,129,40719.0,2023-05-03 05:50:00,182.57.139.193,DEV-498466,84.0,70.9,1579,2589,icloud.com,1,pass,2023-05-03 05:50:00,2023-05-03 05:59:49,passport,,91.2,88.0,0,approved,clean,
APP-00005033,APPL-000635,dbbb6e4dd37fbe68,1998-02-19,2001,CA,OH,126,79555.0,2024-05-22 22:49:00,104.199.53.78,DEV-978590,77.7,98.2,1674,1580,icloud.com,1,pass,2024-05-22 22:49:00,2024-05-22 22:57:40,passport,,98.1,83.9,0,approved,clean,
APP-00005034,APPL-001552,463077b2a2131fd7,1964-10-26,1965,PA,NY,142,100315.0,2024-08-12 14:58:00,203.55.46.253,DEV-813176,90.0,78.2,815,1190,icloud.com,1,pass,2024-08-12 14:58:00,2024-08-12 15:06:22,state_id,,84.5,94.8,0,pending,clean,
APP-00005035,APPL-003258,c6efae875a2c7352,1983-01-19,1985,WA,GA,219,41047.0,2023-05-13 02:27:00,186.177.123.76,DEV-257795,83.3,92.8,1313,1010,outlook.com,2,pass,2023-05-13 02:27:00,2023-05-13 02:36:27,drivers_license,,86.4,86.5,0,approved,clean,
APP-00005036,APPL-008341,f6129e1d6d92b23e,1963-04-03,1964,PA,NC,84,109655.0,2024-02-29 22:26:00,44.0.203.35,DEV-975882,90.9,92.4,2931,279,gmail.com,1,pass,2024-02-29 22:26:00,2024-02-29 22:28:42,passport,,90.2,95.9,0,pending,clean,
APP-00005037,APPL-000784,98caa44fa3d698e7,1990-02-26,1991,GA,PA,66,96893.0,2023-07-28 07:44:00,47.60.122.17,DEV-898977,99.6,75.7,2140,1707,outlook.com,1,pass,2023-07-28 07:44:00,2023-07-28 07:52:24,drivers_license,,99.0,93.3,0,pending,clean,
APP-00005038,APPL-002084,e6c49a2793f3c8d4,1977-08-02,1979,IL,FL,232,100290.0,2023-01-10 20:42:00,14.142.104.99,DEV-367804,97.7,84.3,2216,3941,gmail.com,2,pass,2023-01-10 20:42:00,2023-01-10 20:47:36,passport,,91.2,89.7,0,approved,clean,
APP-00005039,APPL-005260,2cd971c27e99ec88,1996-04-12,1998,NC,OH,156,100326.0,2023-01-16 16:05:00,253.58.208.231,DEV-444037,76.7,74.4,1974,3243,icloud.com,1,pass,2023-01-16 16:05:00,2023-01-16 16:12:26,drivers_license,,95.7,98.1,0,approved,clean,
APP-00005040,APPL-001970,285107625003608d,1967-07-07,1968,CA,GA,89,96484.0,2023-07-22 01:03:00,199.58.11.221,DEV-288311,75.2,78.8,2352,3479,outlook.com,1,pass,2023-07-22 01:03:00,2023-07-22 01:10:02,state_id,,93.3,90.8,0,approved,clean,
APP-00005041,APPL-001470,8ac6dce3c7a43e56,1999-05-30,2002,FL,IL,152,103924.0,2024-04-01 18:22:00,171.208.69.51,DEV-997265,94.4,82.3,1020,3242,outlook.com,1,pass,2024-04-01 18:22:00,2024-04-01 18:25:46,state_id,,98.9,87.5,0,pending,clean,
APP-00005042,APPL-000143,e5b6ea544e0dbb0d,1969-08-28,1970,WA,NC,75,59900.0,2023-02-17 14:47:00,48.92.167.45,DEV-852048,91.7,90.7,2911,754,hotmail.com,1,pass,2023-02-17 14:47:00,2023-02-17 14:50:31,passport,,86.6,87.2,0,approved,clean,
APP-00005043,APPL-007778,8198b0ce0ee7965f,1992-09-27,1997,NY,IL,62,40163.0,2024-08-21 02:18:00,107.191.31.169,DEV-192782,92.6,82.4,1116,3507,icloud.com,1,pass,2024-08-21 02:18:00,2024-08-21 02:26:37,state_id,,87.6,90.6,0,approved,clean,
APP-00005044,APPL-002863,79fd7c41fef91401,1978-09-13,1982,FL,WA,65,71155.0,2023-11-20 15:51:00,179.56.83.35,DEV-280710,94.5,99.7,1227,3375,hotmail.com,1,pass,2023-11-20 15:51:00,2023-11-20 15:58:52,state_id,,90.4,97.9,0,pending,clean,
APP-00005045,APPL-006839,26047b8f093ceded,1997-12-02,1998,CA,CA,72,49350.0,2023-12-31 15:10:00,29.112.240.218,DEV-263791,82.6,88.5,2623,3645,yahoo.com,1,pass,2023-12-31 15:10:00,2023-12-31 15:14:32,drivers_license,,82.3,98.4,0,declined,clean,
APP-00005046,APPL-001701,a19a5911341975f0,1995-12-24,1998,IL,CA,157,86980.0,2023-10-25 10:48:00,149.51.202.52,DEV-703416,81.8,75.6,1690,2253,gmail.com,2,pass,2023-10-25 10:48:00,2023-10-25 10:53:41,drivers_license,,81.4,80.5,0,approved,clean,
APP-00005047,APPL-007821,378b596a2ad4c61a,1965-01-15,1969,NC,IL,222,79075.0,2024-12-19 18:16:00,124.253.218.114,DEV-235996,85.7,92.6,2045,375,gmail.com,1,pass,2024-12-19 18:16:00,2024-12-19 18:19:09,drivers_license,,81.4,84.8,0,approved,clean,
APP-00005048,APPL-006415,392f03ee34e65b10,1963-09-18,1965,TX,NC,58,65743.0,2024-05-14 13:47:00,3.138.218.105,DEV-194918,85.3,93.9,535,3194,gmail.com,1,pass,2024-05-14 13:47:00,2024-05-14 13:51:11,passport,,96.9,94.8,0,approved,clean,
APP-00005049,APPL-008724,ce997b7b6bd98608,1992-01-20,1996,NC,FL,49,66869.0,2024-06-04 11:16:00,179.2.3.70,DEV-474215,86.1,99.2,2312,3952,icloud.com,1,pass,2024-06-04 11:16:00,2024-06-04 11:17:32,passport,,87.6,92.6,0,approved,clean,
APP-00005050,APPL-008057,d0b3e2238c3a5a84,1974-01-30,1977,CA,PA,81,112932.0,2023-03-26 17:42:00,88.245.27.35,DEV-278641,95.8,80.0,1368,1283,icloud.com,1,pass,2023-03-26 17:42:00,2023-03-26 17:43:30,passport,,90.6,81.8,0,pending,clean,
APP-00005051,APPL-002955,5ff539235d408224,1991-11-25,1993,WA,OH,214,97267.0,2024-07-30 11:49:00,52.16.118.142,DEV-126365,75.7,81.4,646,3710,yahoo.com,2,pass,2024-07-30 11:49:00,2024-07-30 11:51:59,passport,,98.9,97.5,0,approved,clean,
APP-00005052,APPL-008925,7157feddcff858b0,1974-09-09,1978,FL,TX,162,109500.0,2023-08-07 15:26:00,5.200.29.12,DEV-746517,87.8,74.6,1239,3144,gmail.com,1,pass,2023-08-07 15:26:00,2023-08-07 15:28:05,drivers_license,,90.5,95.1,0,approved,clean,
APP-00005053,APPL-006485,9896df071809d0aa,1982-06-29,1987,IL,CA,236,108189.0,2023-05-31 18:24:00,81.14.94.133,DEV-178130,95.3,97.7,2811,618,hotmail.com,1,pass,2023-05-31 18:24:00,2023-05-31 18:30:57,state_id,,92.6,94.1,0,approved,clean,
APP-00005054,APPL-004551,d3f22ff58b24a462,1980-11-16,1981,CA,WA,106,79087.0,2024-05-08 10:27:00,32.213.57.108,DEV-511746,87.4,83.1,1983,2276,gmail.com,1,pass,2024-05-08 10:27:00,2024-05-08 10:35:46,drivers_license,,86.4,82.2,0,pending,clean,
APP-00005055,APPL-004418,f9882be288150a94,1965-08-02,1968,OH,FL,63,95348.0,2024-10-07 23:45:00,138.253.208.144,DEV-705709,89.7,98.5,2138,2906,icloud.com,2,pass,2024-10-07 23:45:00,2024-10-07 23:53:59,passport,,82.1,87.9,0,approved,clean,
APP-00005056,APPL-001278,fd9b2953c7cfcd09,1964-05-19,1966,OH,PA,212,56026.0,2024-09-23 19:37:00,196.211.184.79,DEV-455869,83.4,76.4,1547,1428,outlook.com,1,pass,2024-09-23 19:37:00,2024-09-23 19:45:28,passport,,82.6,88.7,0,approved,clean,
APP-00005057,APPL-000417,8b8608ae24a09f2e,1983-09-20,1987,CA,WA,216,49092.0,2024-04-03 21:58:00,66.32.216.150,DEV-100500,79.3,78.5,977,840,yahoo.com,1,pass,2024-04-03 21:58:00,2024-04-03 22:03:56,drivers_license,,98.3,81.8,0,declined,clean,
APP-00005058,APPL-007033,6cff70d5d01323ff,1997-10-09,1998,TX,NY,116,50261.0,2024-11-03 21:02:00,231.201.220.143,DEV-787918,87.5,74.5,898,3888,icloud.com,1,pass,2024-11-03 21:02:00,2024-11-03 21:07:23,state_id,,95.7,83.8,0,declined,clean,
APP-00005059,APPL-002076,3af13ea7b4fc6299,1975-07-09,1977,NC,CA,143,38978.0,2024-01-21 21:07:00,138.190.190.162,DEV-528732,80.7,87.4,291,3627,outlook.com,1,pass,2024-01-21 21:07:00,2024-01-21 21:16:50,state_id,,93.5,84.0,0,approved,clean,
